species,year,avgcatch,catchUCI,catchLCI
201,2013,0.861528815,1.208644382,0.514413247
201,2014,0.623099208,0.956711789,0.289486626
201,2015,0.861162026,1.273625899,0.448698152
201,2016,0.581932165,0.777814866,0.386049464
201,2017,1.349468783,2.446034246,0.25290332
201,2018,0.965838771,1.38686162,0.544815923
201,2019,0.479965047,0.685345681,0.274584413
201,2020,1.329951853,2.40613696,0.253766747
202,1971,0.046292118,0.088202122,0.004382115
202,1972,0.244640852,0.354915915,0.134365788
202,1973,0.425135451,0.900521915,0
202,1974,0.404339732,0.600836981,0.207842483
202,1975,0.063478739,0.138191461,0
202,1976,0.206490622,0.568268456,0
202,1977,0.136504253,0.233288435,0.039720071
202,1978,0,0,0
202,1979,0.112765154,0.211929552,0.013600757
202,1980,0.298276787,0.607900903,0
202,1981,0.051391967,0.095724429,0.007059504
202,1982,0.024512256,0.060447954,0
202,1983,0.05768145,0.105002485,0.010360414
202,1984,0.129821255,0.206940222,0.052702289
202,1985,0.099148204,0.155225431,0.043070978
202,1986,0.238882207,0.421292026,0.056472388
202,1987,0.16133624,0.272694673,0.049977808
202,1988,0.324514306,0.494709787,0.154318824
202,1989,0.125902131,0.186495433,0.065308829
202,1990,0.31541141,0.502335862,0.128486958
202,1991,0.257089537,0.428803417,0.085375657
202,1992,0.105699173,0.164465427,0.046932918
202,1993,0.338742658,0.604722499,0.072762817
202,1994,0.258236478,0.402639286,0.11383367
202,1995,0.22744437,0.342483761,0.11240498
202,1996,0.456186261,0.707438807,0.204933714
202,1997,0.165999736,0.245385069,0.086614404
202,1998,0.383957157,0.534756901,0.233157413
202,1999,0.195512935,0.293045479,0.09798039
202,2000,0.143636274,0.282279375,0.004993173
202,2001,0.140394869,0.216769775,0.064019963
202,2002,0.090342966,0.152842445,0.027843488
202,2003,0.091135051,0.138540946,0.043729157
202,2004,0.073395983,0.110566733,0.036225233
202,2005,0.167562874,0.234911561,0.100214187
202,2006,0.21196388,0.347681838,0.076245921
202,2007,0.206418115,0.439976187,0
202,2008,0.220775387,0.367025701,0.074525073
202,2009,0.12399318,0.191879802,0.056106559
202,2010,0.281919098,0.490230163,0.073608034
202,2011,0.658506188,1.63631173,0
202,2012,0.074556917,0.141861632,0.007252203
202,2013,0.320300881,0.691151325,0
202,2014,0.091483192,0.168276523,0.014689861
202,2015,0.152611738,0.270666338,0.034557138
202,2016,0.114220197,0.172429484,0.056010911
202,2017,0.30939751,0.606340371,0.012454649
202,2018,0.194171071,0.402304018,0
202,2019,0.089655959,0.145573823,0.033738095
202,2020,0.208086066,0.494423106,0
204,1971,0.432573935,0.54738093,0.317766939
204,1972,0.245089858,0.51633395,0
204,1973,0.448422915,0.917509294,0
204,1974,0.312026826,0.441831412,0.182222239
204,1975,0.537129766,1.039480835,0.034778696
204,1976,0.505901674,1.06474432,0
204,1977,0.114262167,0.211892987,0.016631348
204,1978,0.600710232,0.977549744,0.22387072
204,1979,0.383365515,0.71768433,0.049046699
204,1980,0.367758776,0.60433507,0.131182481
204,1981,0.265481608,0.425973927,0.104989289
204,1982,0.417506796,0.60207675,0.232936841
204,1983,0.370401252,0.543114554,0.197687951
204,1984,0.202268378,0.349227807,0.055308948
204,1985,0.327947514,0.492067183,0.163827844
204,1986,0.360026471,0.510491569,0.209561373
204,1987,0.206489693,0.3202062,0.092773186
204,1988,0.275544439,0.396518321,0.154570556
204,1989,0.200306206,0.328216499,0.072395912
204,1990,0.113476237,0.186197777,0.040754698
204,1991,0.147248244,0.198337241,0.096159246
204,1992,0.114824692,0.175328173,0.054321212
204,1993,0.135766642,0.216422173,0.05511111
204,1994,0.022747029,0.040273885,0.005220173
204,1995,0.066044236,0.106924129,0.025164343
204,1996,0.097455711,0.167748921,0.027162502
204,1997,0.092823335,0.14369812,0.041948551
204,1998,0.052291216,0.101475029,0.003107403
204,1999,0.03460121,0.064390208,0.004812211
204,2000,0.082578569,0.14902324,0.016133898
204,2001,0.053733229,0.092406076,0.015060382
204,2002,0.025544455,0.052897716,0
204,2003,0.026505382,0.039191325,0.01381944
204,2004,0.017948654,0.03145466,0.004442648
204,2005,0.007746658,0.01615497,0
204,2006,0.032111548,0.073162674,0
204,2007,0.0173497,0.039163518,0
204,2008,0.026733233,0.046209574,0.007256891
204,2009,0.023461057,0.050832505,0
204,2010,0.012087629,0.033007832,0
204,2011,0.000905536,0.002242314,0
204,2012,0.009619867,0.019252553,0
204,2013,0,0,0
204,2014,0,0,0
204,2015,0.000987333,0.002961922,0
204,2016,0.000573808,0.001721373,0
204,2017,0.002636341,0.007908863,0
204,2018,0,0,0
204,2019,0,0,0
204,2020,0,0,0
220,1971,0,0,0
220,1972,0,0,0
220,1973,0,0,0
220,1974,0,0,0
220,1975,0,0,0
220,1976,0,0,0
220,1977,0,0,0
220,1978,0,0,0
220,1979,0,0,0
220,1980,0,0,0
220,1981,0,0,0
220,1982,0,0,0
220,1983,0,0,0
220,1984,0.004090451,0.012270912,0
220,1985,0.314003529,0.563317374,0.064689684
220,1986,0.300343309,0.526497439,0.074189178
220,1987,0.155793059,0.348376011,0
220,1988,13.65272295,39.73665647,0
220,1989,7.61650943,16.14942327,0
220,1990,0.593199284,1.120013155,0.066385413
220,1991,2.060752368,3.937486651,0.184018084
220,1992,2.683023296,4.359523853,1.006522739
220,1993,15.93779874,22.4027632,9.472834273
220,1994,3.96180851,5.971798717,1.951818304
220,1995,7.282554412,11.88212484,2.682983988
220,1996,1.455000909,2.787477944,0.122523874
220,1997,4.888706822,12.33915558,0
220,1998,0.322973413,0.512960917,0.13298591
220,1999,4.95369893,11.18852806,0
220,2000,1.272453885,2.292877293,0.252030476
220,2001,0.143673884,0.406842179,0
220,2002,3.511856567,10.18806459,0
220,2003,0,0,0
220,2004,0,0,0
220,2005,0,0,0
220,2006,0.074223436,0.22266336,0
220,2007,0.042688159,0.094809655,0
220,2008,0.006824447,0.020472723,0
220,2009,0.006397794,0.019192809,0
220,2010,0.007786788,0.02335979,0
220,2011,0,0,0
220,2012,0.025802912,0.077406355,0
220,2013,0,0,0
220,2014,0,0,0
220,2015,0,0,0
220,2016,0,0,0
220,2017,0,0,0
220,2018,0,0,0
220,2019,0,0,0
220,2020,0,0,0
221,1971,0,0,0
221,1972,0,0,0
221,1973,0,0,0
221,1974,0,0,0
221,1975,0,0,0
221,1976,0.059584138,0.059584138,0.059584138
221,1977,0.047317834,0.141950338,0
221,1978,0.078741761,0.136283475,0.021200048
221,1979,0.76133686,1.675764432,0
221,1980,0.152237076,0.389380004,0
221,1981,0.019861379,0.059583218,0
221,1982,0.013654698,0.040963463,0
221,1983,0,0,0
221,1984,0.021847517,0.06554154,0
221,1985,1.157477053,2.725649985,0
221,1986,0.01213751,0.036411404,0
221,1987,17.14646819,50.49482952,0
221,1988,0.066889019,0.182449908,0
221,1989,3.336839964,9.994801614,0
221,1990,27.2854684,78.0365996,0
221,1991,0.082616662,0.235376852,0
221,1992,12.2639769,36.59344667,0
221,1993,0.014565012,0.04369391,0
221,1994,0.074538589,0.168059858,0
221,1995,0.091596099,0.266571788,0
221,1996,0.032130787,0.055969455,0.008292119
221,1997,0.074867437,0.151846851,0
221,1998,0.122746594,0.329261325,0
221,1999,0.036476027,0.064110824,0.008841231
221,2000,1.534562175,3.794748638,0
221,2001,1.715952101,4.758591348,0
221,2002,0.01213751,0.036411404,0
221,2003,0,0,0
221,2004,0.00878689,0.022113562,0
221,2005,0.003860491,0.011581184,0
221,2006,0.006351023,0.019052479,0
221,2007,0.025784949,0.063749335,0
221,2008,0.010700825,0.032101318,0
221,2009,0.00794807,0.023843615,0
221,2010,0,0,0
221,2011,0.009363222,0.028089087,0
221,2012,0.014969428,0.03614469,0
221,2013,0.018520166,0.039910893,0
221,2014,0,0,0
221,2015,0,0,0
221,2016,0,0,0
221,2017,0.006206681,0.018619468,0
221,2018,0.037308548,0.074913601,0
221,2019,0.006072683,0.01821748,0
221,2020,0.203713337,0.611124285,0
241,1971,0.023919908,0.058831779,0
241,1972,0.008739007,0.026216616,0
241,1973,0.021847517,0.06554154,0
241,1974,0.022997387,0.068991095,0
241,1975,0,0,0
241,1976,0,0,0
241,1977,0,0,0
241,1978,0,0,0
241,1979,0.050691952,0.118978268,0
241,1980,0.065963367,0.13717437,0
241,1981,0.061088695,0.147962554,0
241,1982,0.031468471,0.076357286,0
241,1983,0.071572595,0.154065677,0
241,1984,0.044712707,0.085392926,0.004032487
241,1985,0.054310033,0.100317698,0.008302369
241,1986,0.051010858,0.097299171,0.004722545
241,1987,0.005662025,0.0169854,0
241,1988,0.160843143,0.22738801,0.094298276
241,1989,0.007506511,0.02251897,0
241,1990,0,0,0
241,1991,0.026943786,0.051752513,0.002135058
241,1992,0,0,0
241,1993,0.007635988,0.017298848,0
241,1994,0.003588138,0.010764137,0
241,1995,0.12650778,0.213113951,0.03990161
241,1996,0.028337576,0.050028114,0.006647039
241,1997,0.165809579,0.252773928,0.078845231
241,1998,0.300242203,0.476692336,0.12379207
241,1999,0.335082048,0.491885286,0.178278809
241,2000,0.314407377,0.54262772,0.086187034
241,2001,0.208045661,0.308332382,0.10775894
241,2002,0.307450867,0.601511308,0.013390427
241,2003,0.023383887,0.051335015,0
241,2004,0.088518066,0.127428282,0.049607851
241,2005,0.253386353,0.405169852,0.101602853
241,2006,0.299744603,0.445581555,0.153907652
241,2007,0.385336601,0.608508683,0.162164519
241,2008,0.308834491,0.484756816,0.132912165
241,2009,0.057032318,0.091084252,0.022980385
241,2010,0.160941008,0.237393277,0.084488739
241,2011,0.294045359,0.533977384,0.054113334
241,2012,0.153057548,0.22871115,0.077403946
241,2013,0.278903805,0.44999986,0.10780775
241,2014,0.328256625,0.462821173,0.193692077
241,2015,0.284124831,0.468117956,0.100131705
241,2016,0.47756791,0.791452233,0.163683587
241,2017,0.581931111,0.864074476,0.299787747
241,2018,0.324384371,0.554853228,0.093915515
241,2019,0.551725272,0.761022238,0.342428305
241,2020,0.097548569,0.157698271,0.037398867
300,1971,2.086186333,3.780247415,0.392125252
300,1972,1.215911846,1.8439025,0.587921191
300,1973,1.095017976,1.865655496,0.324380457
300,1974,14.16611738,26.17229873,2.159936035
300,1975,8.602916909,11.09865134,6.107182484
300,1976,5.213901893,7.98555416,2.442249625
300,1977,2.443191338,4.878036746,0.008345929
300,1978,7.527923024,15.11034977,0
300,1979,1.669355519,2.803782719,0.534928319
300,1980,1.92222136,3.024553812,0.819888908
300,1981,2.426687087,4.061343357,0.792030818
300,1982,3.432288706,7.443485671,0
300,1983,2.091378319,3.209291169,0.973465469
300,1984,1.100230285,1.592970088,0.607490482
300,1985,1.797575246,3.121656435,0.473494057
300,1986,3.367516113,5.647786156,1.08724607
300,1987,2.15726956,3.587989462,0.726549658
300,1988,7.74875823,17.12700505,0
300,1989,4.072553298,6.40056759,1.744539005
300,1990,5.677123363,8.21256344,3.141683286
300,1991,3.065221658,4.417555341,1.712887976
300,1992,4.976216455,8.143784272,1.808648637
300,1993,5.375903753,8.211562103,2.540245403
300,1994,3.287216106,5.362834296,1.211597916
300,1995,2.947568334,4.165076858,1.73005981
300,1996,5.010526843,9.929208543,0.091845142
300,1997,6.191824311,9.298362327,3.085286294
300,1998,6.550190401,9.361737711,3.738643091
300,1999,3.620411949,6.377016324,0.863807574
300,2000,3.929177697,5.655846018,2.202509376
300,2001,2.548992883,3.575532668,1.522453097
300,2002,3.502487263,4.845640835,2.15933369
300,2003,4.303328699,7.487282502,1.119374895
300,2004,1.995207139,2.779239412,1.211174865
300,2005,0.860445424,1.216109541,0.504781308
300,2006,2.406532794,4.576493965,0.236571623
300,2007,1.518841415,2.431834739,0.605848091
300,2008,1.275581277,1.839174494,0.711988061
300,2009,0.734225607,1.007151588,0.461299625
300,2010,1.063749526,1.471906525,0.655592526
300,2011,0.718361273,1.124895404,0.311827142
300,2012,0.914985232,1.624843121,0.205127344
300,2013,0.636610915,0.965117642,0.308104188
300,2014,0.360171615,0.535962623,0.184380608
300,2015,0.692303326,1.156568326,0.228038325
300,2016,0.265079347,0.478203272,0.051955421
300,2017,0.19637424,0.313084124,0.079664356
300,2018,0.476065304,0.863578876,0.088551732
300,2019,0.872378674,1.443147846,0.301609502
300,2020,0.565784414,0.898086905,0.233481923
301,1971,0.009222417,0.027666528,0
301,1972,0,0,0
301,1973,0,0,0
301,1974,0.078397578,0.2351904,0
301,1975,0,0,0
301,1976,0.071577935,0.134308402,0.008847468
301,1977,0.008666905,0.025999936,0
301,1978,0.047038893,0.110056683,0
301,1979,0.017789962,0.053368289,0
301,1980,0.095718587,0.260966246,0
301,1981,0.06050493,0.133438092,0
301,1982,0,0,0
301,1983,0.060885053,0.162776196,0
301,1984,0.040909573,0.088339082,0
301,1985,0.008223115,0.019857968,0
301,1986,0.08192413,0.16077962,0.00306864
301,1987,0.165010704,0.323451677,0.006569731
301,1988,0.185483145,0.355294462,0.015671828
301,1989,0.69322157,1.873566709,0
301,1990,0.140818363,0.226164295,0.055472431
301,1991,0.121860074,0.200420021,0.043300128
301,1992,0.099797121,0.156734377,0.042859864
301,1993,0.249380538,0.390653201,0.108107876
301,1994,0.216209415,0.355128303,0.077290526
301,1995,0.209802758,0.366343088,0.053262429
301,1996,0.193832975,0.278418055,0.109247895
301,1997,0.217273993,0.324362704,0.110185283
301,1998,0.130308485,0.187082189,0.07353478
301,1999,0.247498967,0.425441911,0.069556024
301,2000,0.241221023,0.350151981,0.132290065
301,2001,0.28098642,0.400721584,0.161251255
301,2002,0.587116302,0.819150607,0.355081998
301,2003,0.206007249,0.34548938,0.066525118
301,2004,0.383843419,0.559271308,0.208415529
301,2005,0.272637714,0.361020442,0.184254987
301,2006,0.278666837,0.37501124,0.182322435
301,2007,0.214408407,0.303481283,0.125335531
301,2008,0.462237484,0.670471898,0.254003071
301,2009,0.283986709,0.403031719,0.1649417
301,2010,0.326087246,0.475766417,0.176408075
301,2011,0.202729227,0.283286362,0.122172093
301,2012,0.161668163,0.270449121,0.052887204
301,2013,0.193457885,0.293872789,0.093042981
301,2014,0.194075572,0.270395558,0.117755586
301,2015,0.187560557,0.25004203,0.125079083
301,2016,0.523328155,0.855411845,0.191244465
301,2017,0.32741312,0.533894902,0.120931339
301,2018,0.243731133,0.343587227,0.143875039
301,2019,0.371889936,0.527108259,0.216671613
301,2020,0.169721586,0.315921263,0.023521908
302,1971,0,0,0
302,1972,0,0,0
302,1973,0,0,0
302,1974,0,0,0
302,1975,0,0,0
302,1976,0,0,0
302,1977,0,0,0
302,1978,0,0,0
302,1979,0,0,0
302,1980,0,0,0
302,1981,0,0,0
302,1982,0,0,0
302,1983,0,0,0
302,1984,0,0,0
302,1985,0,0,0
302,1986,0,0,0
302,1987,0.00790159,0.023704238,0
302,1988,0,0,0
302,1989,0,0,0
302,1990,0,0,0
302,1991,0,0,0
302,1992,0.001666065,0.004998056,0
302,1993,0,0,0
302,1994,0.013644744,0.030742929,0
302,1995,0.018052102,0.040223219,0
302,1996,0.001176112,0.003528196,0
302,1997,0.00962873,0.024870582,0
302,1998,0,0,0
302,1999,0.025592141,0.064414215,0
302,2000,0.071301812,0.130804372,0.011799251
302,2001,0.038864459,0.116590484,0
302,2002,0.200742926,0.418070464,0
302,2003,0.124549183,0.217520071,0.031578296
302,2004,0.339736915,0.440326971,0.23914686
302,2005,0.830107778,1.631902395,0.028313162
302,2006,0.628846244,0.956916852,0.300775636
302,2007,0.976633967,1.350381936,0.602885998
302,2008,2.378558517,3.108638116,1.648478917
302,2009,1.413005711,2.22585544,0.600155981
302,2010,2.631435272,4.291892363,0.970978182
302,2011,0.666990981,0.914157955,0.419824007
302,2012,0.608752536,0.883194632,0.33431044
302,2013,0.573142302,0.790263361,0.356021243
302,2014,0.627404338,0.84348154,0.411327137
302,2015,0.337791922,0.498801848,0.176781997
302,2016,0.620663296,0.883893975,0.357432616
302,2017,0.317274088,0.496695883,0.137852292
302,2018,0.652321043,1.062269045,0.24237304
302,2019,0.815128624,1.522615362,0.107641887
302,2020,0.211019907,0.38582589,0.036213924
304,1971,0.434131531,0.734759891,0.133503171
304,1972,0.443064567,1.237324219,0
304,1973,0.089818835,0.195003881,0
304,1974,2.650215626,5.523246259,0
304,1975,0.254628522,0.549098313,0
304,1976,0.051368248,0.13904698,0
304,1977,0.132899333,0.295668965,0
304,1978,0,0,0
304,1979,0,0,0
304,1980,0.146656099,0.394021439,0
304,1981,0,0,0
304,1982,0.009246069,0.027737645,0
304,1983,0.037288297,0.096974209,0
304,1984,0.002265155,0.006794933,0
304,1985,0.118059525,0.176327206,0.059791843
304,1986,0.235858975,0.358101725,0.113616226
304,1987,0.27082277,0.42512031,0.11652523
304,1988,0.484806932,0.646074794,0.32353907
304,1989,0.581686845,0.764698217,0.398675474
304,1990,0.757122636,1.023050856,0.491194416
304,1991,1.458270323,2.874186417,0.042354228
304,1992,0.851943109,1.066827602,0.637058616
304,1993,0.65088334,0.823737367,0.478029313
304,1994,0.839227869,1.088669753,0.589785986
304,1995,0.890483967,1.221849146,0.559118787
304,1996,1.473437586,1.928002873,1.018872299
304,1997,2.077521013,3.058208596,1.096833429
304,1998,0.965999228,1.193633385,0.738365071
304,1999,0.741498573,0.944899912,0.538097233
304,2000,0.261532745,0.377270323,0.145795167
304,2001,0.233847276,0.333312277,0.134382274
304,2002,0.35553581,0.488340188,0.222731433
304,2003,0.278831185,0.386911312,0.170751059
304,2004,0.34655213,0.467373796,0.225730464
304,2005,0.745065072,1.071848446,0.418281697
304,2006,0.55325674,0.775170912,0.331342567
304,2007,0.418119486,0.579442108,0.256796865
304,2008,0.476464124,0.669983644,0.282944604
304,2009,0.312928945,0.459723607,0.166134283
304,2010,0.402209467,0.720955811,0.083463122
304,2011,0.10837366,0.16693926,0.049808061
304,2012,0.098555439,0.165139513,0.031971366
304,2013,0.085010871,0.131664962,0.038356779
304,2014,0.125391658,0.188946177,0.061837139
304,2015,0.097444144,0.143684253,0.051204036
304,2016,0.132391279,0.18395279,0.080829767
304,2017,0.10984074,0.165807975,0.053873506
304,2018,0.189091548,0.302405569,0.075777528
304,2019,0.33458011,0.630709942,0.038450279
304,2020,0.069020374,0.129353353,0.008687395
306,1971,0.008906886,0.026720064,0
306,1972,0.01271338,0.038139298,0
306,1973,0.008906886,0.026720064,0
306,1974,0,0,0
306,1975,0.006154375,0.018462685,0
306,1976,0,0,0
306,1977,0,0,0
306,1978,0,0,0
306,1979,0,0,0
306,1980,0,0,0
306,1981,0.062344197,0.156686872,0
306,1982,0,0,0
306,1983,0,0,0
306,1984,0,0,0
306,1985,0.01092918,0.025301221,0
306,1986,0.449349864,0.797757982,0.100941747
306,1987,0.11796373,0.225905873,0.010021588
306,1988,0.358280582,0.701230798,0.015330367
306,1989,0.399990059,0.630495161,0.169484958
306,1990,0.062312023,0.125865327,0
306,1991,0.613289392,1.086969782,0.139609002
306,1992,0.056793939,0.126341879,0
306,1993,0.119579302,0.174724143,0.064434461
306,1994,0.241900677,0.368765618,0.115035737
306,1995,0.105772865,0.144852157,0.066693573
306,1996,0.197788379,0.30318437,0.092392387
306,1997,0.298337909,0.533949131,0.062726687
306,1998,0.163935027,0.242655377,0.085214677
306,1999,0.307158417,0.532550412,0.081766422
306,2000,0.120456644,0.236511466,0.004401821
306,2001,0.130672709,0.277255947,0
306,2002,0.097904317,0.136662117,0.059146516
306,2003,0.233480273,0.354596444,0.112364103
306,2004,0.270670216,0.374026061,0.167314371
306,2005,0.425202688,0.592204842,0.258200534
306,2006,0.422380958,0.590740335,0.25402158
306,2007,0.582757093,0.807318365,0.358195822
306,2008,0.521651903,0.752833831,0.290469975
306,2009,0.407772183,0.604821041,0.210723325
306,2010,0.349690756,0.475677199,0.223704313
306,2011,0.080745628,0.126999355,0.034491901
306,2012,0.195652255,0.30995242,0.08135209
306,2013,0.407167837,0.565299218,0.249036455
306,2014,0.111106939,0.161757918,0.060455959
306,2015,0.146447186,0.223787793,0.069106579
306,2016,0.287893322,0.395971914,0.17981473
306,2017,0.237905797,0.382351373,0.09346022
306,2018,0.246413109,0.403382117,0.089444102
306,2019,0.437389179,0.727695786,0.147082572
306,2020,0.060621323,0.123025684,0
307,1971,0,0,0
307,1972,0,0,0
307,1973,0,0,0
307,1974,0,0,0
307,1975,0,0,0
307,1976,0,0,0
307,1977,0,0,0
307,1978,0,0,0
307,1979,0,0,0
307,1980,0,0,0
307,1981,0,0,0
307,1982,0.040964095,0.088264262,0
307,1983,0,0,0
307,1984,0,0,0
307,1985,0,0,0
307,1986,0.002497952,0.007493559,0
307,1987,0.006827349,0.020481415,0
307,1988,0,0,0
307,1989,0,0,0
307,1990,0,0,0
307,1991,0.008616697,0.020808613,0
307,1992,0.008980368,0.024279456,0
307,1993,0,0,0
307,1994,0,0,0
307,1995,0.001097108,0.003291177,0
307,1996,0.01353571,0.03179958,0
307,1997,0.015265419,0.034394052,0
307,1998,0.099943225,0.210954742,0
307,1999,0.024413608,0.05620788,0
307,2000,0,0,0
307,2001,0,0,0
307,2002,0.020985308,0.062954228,0
307,2003,0,0,0
307,2004,0,0,0
307,2005,0.001364525,0.004093441,0
307,2006,0,0,0
307,2007,0,0,0
307,2008,0,0,0
307,2009,0,0,0
307,2010,0,0,0
307,2011,0,0,0
307,2012,0,0,0
307,2013,0,0,0
307,2014,0,0,0
307,2015,0,0,0
307,2016,0,0,0
307,2017,0,0,0
307,2018,0,0,0
307,2019,0,0,0
307,2020,0,0,0
314,1971,0,0,0
314,1972,0,0,0
314,1973,0,0,0
314,1974,0,0,0
314,1975,0,0,0
314,1976,0,0,0
314,1977,0,0,0
314,1978,0,0,0
314,1979,0,0,0
314,1980,0,0,0
314,1981,0,0,0
314,1982,0,0,0
314,1983,0,0,0
314,1984,0,0,0
314,1985,0,0,0
314,1986,0,0,0
314,1987,0,0,0
314,1988,0,0,0
314,1989,0,0,0
314,1990,0,0,0
314,1991,0,0,0
314,1992,0.006653796,0.019960825,0
314,1993,0.097823877,0.172779261,0.022868492
314,1994,0.023853853,0.049692791,0
314,1995,0.122295005,0.181577836,0.063012175
314,1996,0.194691969,0.316737675,0.072646263
314,1997,0.363572467,0.518367961,0.208776973
314,1998,0.136812021,0.233677318,0.039946725
314,1999,0.167293306,0.291106723,0.04347989
314,2000,0.154537715,0.23732005,0.07175538
314,2001,0.135181579,0.227287905,0.043075252
314,2002,0.091874911,0.152479555,0.031270267
314,2003,0.243962995,0.539080081,0
314,2004,0.398142332,0.562574716,0.233709947
314,2005,0.744995694,1.215443769,0.274547619
314,2006,0.346264815,0.4657757,0.22675393
314,2007,0.466152494,0.637856684,0.294448305
314,2008,0.497938411,0.661728158,0.334148665
314,2009,0.313817641,0.462232081,0.165403201
314,2010,0.609946284,0.88011472,0.339777849
314,2011,0.110491804,0.167099519,0.053884088
314,2012,0.231070923,0.371524303,0.090617542
314,2013,0.563504217,0.763673469,0.363334965
314,2014,0.344725813,0.604948941,0.084502686
314,2015,0.337290478,0.573909447,0.10067151
314,2016,0.226614332,0.339968458,0.113260207
314,2017,0.365422215,0.489330909,0.241513521
314,2018,0.820127268,1.71519117,0
314,2019,2.676679026,5.560881519,0
314,2020,0.298580221,0.656757543,0
316,1971,0,0,0
316,1972,0,0,0
316,1973,0,0,0
316,1974,0,0,0
316,1975,0,0,0
316,1976,0,0,0
316,1977,0,0,0
316,1978,0,0,0
316,1979,0,0,0
316,1980,0,0,0
316,1981,0,0,0
316,1982,0,0,0
316,1983,0,0,0
316,1984,0,0,0
316,1985,0,0,0
316,1986,0,0,0
316,1987,0,0,0
316,1988,0,0,0
316,1989,0,0,0
316,1990,0,0,0
316,1991,0,0,0
316,1992,0,0,0
316,1993,0,0,0
316,1994,0.011679297,0.032248941,0
316,1995,0.00131826,0.003954652,0
316,1996,0.22049669,0.408374984,0.032618397
316,1997,0.01836331,0.035291682,0.001434938
316,1998,0.00604792,0.018143236,0
316,1999,0,0,0
316,2000,0,0,0
316,2001,0,0,0
316,2002,0,0,0
316,2003,0,0,0
316,2004,0,0,0
316,2005,0,0,0
316,2006,0,0,0
316,2007,0,0,0
316,2008,0,0,0
316,2009,0,0,0
316,2010,0,0,0
316,2011,0,0,0
316,2012,0,0,0
316,2013,0,0,0
316,2014,0,0,0
316,2015,0,0,0
316,2016,0,0,0
316,2017,0,0,0
316,2018,0,0,0
316,2019,0,0,0
316,2020,0,0,0
320,1971,0.547418958,0.788541712,0.306296204
320,1972,1.461900549,3.692138377,0
320,1973,0.379575135,0.647426383,0.111723886
320,1974,0.542379059,0.803048944,0.281709175
320,1975,0.721054464,1.560628103,0
320,1976,0.403144871,0.67857369,0.127716052
320,1977,0.255371629,0.448735778,0.062007481
320,1978,0.774422906,1.162874571,0.38597124
320,1979,0.62429509,1.019088986,0.229501195
320,1980,0.797527038,1.54248761,0.052566466
320,1981,0.418134105,0.605687614,0.230580595
320,1982,0.378828499,0.535088229,0.222568768
320,1983,1.091241105,2.566413629,0
320,1984,0.671006549,0.977689912,0.364323186
320,1985,0.379321391,0.625671961,0.132970821
320,1986,0.496434611,0.904710113,0.088159109
320,1987,0.216427295,0.444230588,0
320,1988,0.287425176,0.466884134,0.107966217
320,1989,0.17136317,0.310770019,0.031956321
320,1990,0.340457204,0.66778115,0.013133258
320,1991,0.275310404,0.586576963,0
320,1992,0.061268354,0.105660698,0.016876011
320,1993,0.053212024,0.088078793,0.018345256
320,1994,0.104962977,0.171677994,0.03824796
320,1995,0.089931415,0.151887222,0.027975609
320,1996,0.123919011,0.237684031,0.010153991
320,1997,0.272443421,0.496365344,0.048521498
320,1998,0.125867467,0.180728229,0.071006705
320,1999,0.226237042,0.379738368,0.072735715
320,2000,0.185187655,0.274368158,0.096007151
320,2001,0.298859713,0.50101598,0.096703446
320,2002,0.212514876,0.315372562,0.10965719
320,2003,0.143672581,0.264769894,0.022575268
320,2004,0.329372903,0.476200434,0.182545371
320,2005,0.265710668,0.471960789,0.059460547
320,2006,0.121676766,0.170897558,0.072455973
320,2007,0.129392791,0.220530304,0.038255278
320,2008,0.072075863,0.109185846,0.034965879
320,2009,0.301992974,0.44547789,0.158508059
320,2010,0.241479298,0.388819364,0.094139231
320,2011,0.138872085,0.25718267,0.0205615
320,2012,0.145922933,0.254470207,0.037375659
320,2013,0.191587162,0.293536962,0.089637361
320,2014,0.127482395,0.190762062,0.064202728
320,2015,0.104770252,0.185178231,0.024362273
320,2016,0.060729255,0.09501244,0.026446069
320,2017,0.029777926,0.056114986,0.003440866
320,2018,0.126593981,0.248672193,0.00451577
320,2019,0.140201402,0.222032936,0.058369868
320,2020,0.032870118,0.057856958,0.007883279
340,1971,0,0,0
340,1972,0.022308818,0.054092162,0
340,1973,0.048764539,0.12545711,0
340,1974,0.1172845,0.244848108,0
340,1975,0,0,0
340,1976,0.020008896,0.048498496,0
340,1977,0.134417576,0.255553594,0.013281558
340,1978,0,0,0
340,1979,0.11019571,0.208170938,0.012220482
340,1980,0.262770088,0.479651176,0.045889001
340,1981,0.075469464,0.170824706,0
340,1982,0.052246736,0.113281911,0
340,1983,0.11998836,0.234617581,0.005359139
340,1984,0.087783747,0.253689011,0
340,1985,0.33550995,0.828490142,0
340,1986,0.68479394,1.667172462,0
340,1987,0.453034577,1.242767752,0
340,1988,0.198967069,0.349236695,0.048697443
340,1989,0.285675645,0.417609293,0.153741997
340,1990,0.927683649,1.564395328,0.29097197
340,1991,0.449339898,0.62785521,0.270824587
340,1992,0.228724379,0.346225557,0.1112232
340,1993,0.316355725,0.433343573,0.199367877
340,1994,0.615174219,0.868797551,0.361550888
340,1995,0.50757974,0.663168626,0.351990853
340,1996,1.056426453,1.839340493,0.273512412
340,1997,0.88379772,1.483447486,0.284147953
340,1998,0.535711537,0.72774363,0.343679445
340,1999,1.064781868,1.527431173,0.602132564
