"","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"10",0.107841036604053,0.146926641325537,0.134438348800606,0.130382420794243,0.104806628137312,0.230858774881868,0.288773192723872,0.440558171201247,0.626478523050108,0.611726288269052,0.882409458764417,0.78103479763807,0.702129989966226,0.523915445635876,0.927676650310297,0.773820867587014,0.532397330570452,1,0.702913046781538,0.400928006489251,0.348963696449363,0.160983969258588,0.203428877402961,0.160290319007773,0.311887162175236,0.202406198888598,0.154125590029374,0.151477128462229,0.211402433515435,0.143394819175602,0.385491524451087,0.261030990258019,0.0546189796274517,0.206121940426357,0.0904707495189295,0.103589107516007,0.0890296634218502,0.0904999055575977,0.130469763799674,0.0527690462103783,0.027953885061587,0.0353002688702715,0.199970303646397,0.104671044879204,0.0678934956395051,0.0244903498205503,0.00812812384915978,0.112687035369895,0,0.127798706158238
"118",0.108108922607327,0.0382122304995044,0.0378137522478677,0.321699361580987,0.357656682100974,0.476493184436927,0.439647613946093,0,0.167851409223921,0.26052457550281,0.109566960239846,0.234214851568828,0.0160118998037788,0.0263293725479666,0.0347888910859962,0.00523197674059437,0.00778574616596369,0.0255441717268243,0.152858701034846,0.149793097538481,0.171872166768213,0.420675655362324,0.637214927514813,0.589512817158711,0.765834668482166,0.561586153457934,0.728698228139239,0.671675883064824,0.42054007893235,0.182429122316183,0.38582816855127,0.515554415142265,0.745045419741766,0.422959817034881,0.340985699532937,0.334170016786361,0.58763035817001,0.923794494812212,1,0.223198353162834,0.254039415655972,0.135960055232739,0.0939440234706676,0.552075000303186,0.155181864757785,0.141806096018444,0.0318243155942682,0.0630032755613037,0.104201830085622,0.0550723850090891
"11",0.0229327838813182,0.0656069282971583,0.0399423363287098,0.00770254717817623,0.0422350466804912,0.0507116122230451,0.00766642385254477,0.036064453087891,0.181951496757217,0.00790607205178828,0.0774842155194722,0.462767031402754,0.761554047002609,0.485347053625082,1,0.7398296355621,0.0660600902884963,0.0908095020688293,0.103647921225909,0.147694652573636,0.0267992717508342,0.0296285805541887,0.00674497263804839,0.00503463359677793,0.00406143291202152,0.0500410407044235,0.00423050431571561,0.0576679686565752,0.0210425447355924,0.0865388505022085,0.0052489682747461,0.0173982656297764,0,0.00622838470143057,0.00126925389397988,0,0.00442413040300029,0.0101537419085252,0.0874416362004762,0,0,0,0.0392502125089304,0.00218604090501191,0,0.0606113189413987,0.0100078813181663,0.0233403355661991,0.0480239648214811,0.00584911146133225
"16",0,0.0300405204355744,0,0.0565526670685477,0.0187671931882982,0.0201077069874623,0.00441568614324325,0.0592757086361847,0.0250275898808395,0.0096317924810221,0.0312486314314059,0.020389523263713,0.0270312646285545,0.00977149937569089,0.0864619763783679,0.0607616902432843,0.273421962972545,0.57788588433813,0.0517426798643055,0.050318172917881,0.141811880791868,0.0529671735047722,0.00139012341546547,0.031894601304618,0.0056774637656943,0.057348445259316,0.034742728469184,0.0261945314500781,0.00710914564490288,0.00219074743704639,0.0311100688324582,0.0643493035231977,0,0.0132852310083064,0.00693155251705139,0,0.0263313865959504,0.028201922255772,0.00701847634645305,0,0.00742227004718065,0,0.0204128228166352,0,0,0.0290706501687306,0.00665466141629153,1,0.0277818575289396,0
"410",0.0983729289898742,0.0852900117930296,0.0551348869641167,0.0291968458888422,0.0573103321132145,0.0198167968575495,0.0675907934469348,0,0.477084943609439,0.238125300890094,0.202549278990066,0.121180145932857,0.473181254558323,0.136663008979568,0.539599694948022,0.920158007692771,1,0.743974145278086,0.0759909406303014,0.961386700678446,0.552394469229609,0.465506839729869,0.853984798906138,0.491359814169578,0.689869112135687,0.239642121133959,0.475729309548881,0.440369680526764,0.399638939000429,0.176482337218293,0.152467859610029,0.187892203204759,0.120591767076941,0.0987592205256293,0.242541965328986,0.244206425251906,0.185833673827705,0.145105199980742,0.0910362884806664,0.189189428988173,0.103159750528172,0.102009300500626,0.120558838761386,0.052886142857302,0.0850463170036015,0.141678735509396,0.255466948564373,0.447466643792762,0.73088983067549,0.440752741033001
"14",0,0,0,0.19379495697812,0.0518947463739384,0.026515811931251,0.010169388108321,0.0150291306728863,0.0291189821253603,0,0.0498585634162335,0,0,0.30140001022913,0.474981418132103,0.412744130445636,1,0.327425147145193,0.184282726345251,0.0744577994220143,0.109561716183098,0.0683383944008572,0.0174713892752162,0,0.0152545105877633,0.0249644462789367,0,0.0402443320195775,0.00671724546998601,0.00585504703089524,0.0469539925701719,0.0535897413117091,0.0202612412400756,0.0119155343084886,0.0252940528643836,0,0.0385320482974026,0.1500435058203,0.0888425830970694,0.0333600664893831,0.117542524978449,0.146983273766742,0.467864648124646,0.169123407650291,0.170721578719756,0.460770807324844,0.227724277163538,0.215864026809206,0.316584673462904,0.162793970981876
"114",0,0,0.0218910688813015,0.038013711855439,0.0128770993419421,0,0,0,0,0,0,0.0362462778182388,0.0296665559031168,0.0452142507996771,0.275878891314636,0.544635939053174,0.231920800294195,0.432385307214444,0.0661413695810835,0.274853139641415,0.239588207152531,0.295262004999147,0.444958404599606,0.527711022963693,0.805089313115299,0.588740199730719,0.685991258784245,1,0.463104843618266,0.165222216391668,0.153781095291341,0.357149394980701,0.390332534607123,0.251369158393383,0.669181527334367,0.280705726229113,0.443034195218652,0.720246171166986,0.339501590590553,0.190009869869062,0.186405301619673,0.245481004803907,0.3739852704664,0.422044592479517,0.347106080540798,0.200736365012228,0.391830235826688,0.294735896837298,0.249754066436568,0.469997446612093
"112",0.0617868868941364,0.0446335797476568,0.0191796428427559,0,0.0762209573373301,0,0.0513006075328391,0.0224008621298291,0.0670136806343497,0.056392322341983,0.0100813155692671,0.043144003322893,0.178259528880823,0.0544826735633488,0.395795204003577,0.347510825102263,0.144647580185751,0.178563467722108,0.100452543530988,1,0.183187798017147,0.0983761653006399,0.20565683511573,0.0591596678914022,0.131288331327364,0.0443280042479321,0.11126173150221,0.297907731810086,0.106300436218801,0.168978247661461,0.0938639738413484,0.0533590236827537,0.0291114361290055,0.0641180730112231,0.102468937531057,0.0545844441417681,0.0320368403591417,0.0581533426456694,0.125097251324703,0.0385780875982286,0.056698378424685,0.0090975346391055,0.0142327517235815,0.00278466881548335,0.0225775781040914,0.00302990358639174,0.0137307607039736,0.00215890054234102,0,0.0100011513518292
"12",0.0694040718952451,0.0129127291210503,0.233310195856628,0.487338127677191,0.358966208456662,0.306624882345687,0.157959202850291,0.434247411475824,0.36029054953024,0.311875133516982,0.551123688156239,0.127806228013605,0.110111638463075,0.201314358041751,0.516374887824014,1,0.28693997609113,0.644394643166335,0.449034489724168,0.412034773735429,0.414956256306714,0.287206450026855,0.0914212974410671,0.0945872714567501,0.0613732459999988,0.0906893805545675,0.1377640650041,0.107169055719253,0.18384943091503,0.406948750328151,0.129160157167354,0.0893302982962134,0.105420602046854,0.00427132722957342,0.135145988926166,0.0189584475561011,0.379475483843009,0.104190917072264,0.158003826048457,0.133613628251153,0.0695202804327265,0.140517935170053,0.0155286044928818,0.314224276086643,0.136529970885566,0.0877242616089456,0.194402174178481,0,0.237884949951144,0.292170019765456
"361",0,0.0128991608157078,0,0.0575221750353032,0,0,0,0,0,0,0.00111522584252118,0,0.000835215769600568,0,0.00695055824974899,0.0849853932067105,0.0281577690820849,0.0427250287250523,0.00458767750368412,0.0484932356452779,0.185802420235068,0.021477081850683,0.144165469799819,0.0279621264088793,0.338708514704563,0.179114531017762,0.735005678593295,0.521044972367783,0.986784575692473,0.320054750231952,0.437871397046176,0.427424835335853,0.316464506797998,0.426689087513624,0.757319934849137,0.198713618576577,0.164262502328108,1,0.0711182063962141,0.123036764606895,0.0139208760530166,0.0423766474682108,0.391835074445084,0.00684874898920164,0.0935396259905442,0.121917918969323,0.0105229205298189,0.0342639124808569,0.186009030876258,0.012214644014429
"64",0.00386704279183899,0.00367031385752658,0.000461450786229599,0.00112004675257597,0.0641003079609677,0.00508774407735426,0.00042533412504172,0,0.00353823934177617,0.00100453166301621,0.00172342719324648,0.00695455650534672,0.000105381875749427,6.60823073611588e-05,0.00109076004108023,3.26437059040965e-05,0.000651140022272941,0.000624548148611383,0.00227066432504426,0.000642078429271085,0.11848229420755,0.00543606489903797,0.00299533845857325,0.0430818565806674,0.0111600698336987,0.255540744891009,0.0247857388883452,0.0287680058647176,0.374065521675708,0.144240302174438,0.116554723386888,0.168486116593967,0.050313466956217,0.0633333231888034,0.0176931222881029,0.0244866192917703,0.0996990085468452,0.0891766021652429,0.0900593843778907,0.49065475242192,0.78066697913665,0.315911195488177,1,0.420666500430397,0.240687032195479,0.0465898022489446,0.505964979316967,0.0579933990483349,0.108071602892595,0.23119570454711
"63",0,0.204658701286207,0.232152515697869,1,0.0171823711876056,0.00833840951222018,0.0418577493261308,0.0400593811998532,0.0106359975615719,0.0199115676536932,0.0361765802529559,0.0244466527418775,0.0115643280977709,0.0702088793315622,0.202184753802495,0.0184651880893568,0.0309870545237532,0.0017338060757807,0.023248024475539,0.00680907639315842,0.00455911063399214,0.0186011684827682,0.014446206410817,0.00430075045742164,0.0658890284037084,0.0895823631593654,0.0268916567948594,0.0267200181723535,0.0428740824719573,0.0317947510087579,0.0422647588463683,0.0781764336857744,0.0150628913459336,0.102926810555778,0.0677178188507019,0.136773256377147,0.061306928672278,0.0432403302864131,0.0421004662194348,0.0536880319217788,0.0336375582286036,0.0311837334447459,0.0431340580445538,0.0680812277210412,0.0729300911751232,0.0400177409667099,0.0900513269226159,0.0342555055527171,0.0634408607915415,0.121718976964959
"610",0,0,0,0,0,0,6.81560843028972e-05,0,0,0,0,0,0,0,0.00117518441402351,0.000360196087748219,0,0,0,0,0,0,2.86722442796315e-05,0,0,5.60311094180065e-05,7.72108425686855e-05,0,0.0185410675663275,0.00188656205627648,0.00155893034181694,0.00273922079208971,0.068745181881704,0.000529063354392824,0.00442240050353203,0.000609523502357272,0.00533352859334903,0.0226925391944525,0.118955208052796,0.169346163299246,0.170515612815464,0.620823280224523,0.643266951124868,0.0561471007054644,1,0.601786836146462,0.178008587591163,0.134162520445418,0.575634332639854,0.409038190708522
"50",0.0581835209744976,0.0872453990863833,0.24880784865583,0.0223294602645437,0.258898307271659,0,0.193893467224511,0,0.0818728728245032,0.160331499437467,0.10314322938936,0.177718588616555,0.0908802834636345,0.118030083739011,0.249402898834831,0.114139477095083,0.27996277563351,0.961340981689569,0.275027816931952,0.754297482087903,0.473460151407925,1,0.115715972089386,0.660012913324339,0.393785324470745,0.685415769707192,0.50388558213276,0.264470523532802,0.108631571858245,0.236055494640763,0.177265043954889,0.421321769516882,0.134176349489395,0.184762198449474,0.423264721999993,0.315657211759159,0.406069909341733,0.151248289434081,0.180140945066984,0.414225546472015,0.231663327925476,0.249968316363722,0.475814520214567,0.438739752086667,0.648582959734657,0.653932416858388,0.117167647689462,0.65850067531767,0.121186054569244,0.299718084118817
"122",0,0.031190167639503,0.174130358604039,0.132502643426824,0.0336554954279787,0,0,0,0.0190243136453775,0.0731175143619932,0.406952393096089,0.0142682352340332,0,0.0582332038722438,0.0209616231667736,0.0988404763892515,0.0693766277279626,0.179315596278909,0.0179387356726965,0.104528345645426,0.0443031862810742,0.209381834975124,0.0499404811318705,0.016491018803815,0.233019665806879,0.182403616472589,0.0639012840068484,0.121183200996084,0.401513220067571,0.531839961808758,0.13488636313587,0.289578443678406,0.119225597797016,0.107813113805575,0.264998134838212,0.215626942146146,0.221731745217428,0.0933759214580868,1,0.0756901767195021,0,0.0333107464733151,0.0105690631363209,0.508519049422032,0.0571803465532623,0.124778889546336,0.0141972489890877,0.0525067707483549,0.0997075089849476,0.0684918988439335
"623",0,0,0,0.122173567185203,0.00044293647413452,0,0,0,0,0.000695796619680598,0,0,0,0,0,0,0,0.00598356193328205,0.00057139225319965,0,0.000185280616631433,0.000349974498081596,0.0171503963650447,0.0140691261700003,0.127478850022882,0.108744839339543,0.145695253156677,0.327540303324184,0.334244145591319,0.344011502893651,0.313795434202338,0.844862556350528,0.30393735489863,0.36959715854857,0.779738073499294,0.391458682000888,0.959796601258726,0.934293110227141,0.750884576844182,1,0.371394880693055,0.268753240758083,0.514559505462292,0.399019581670599,0.174066809442305,0.109125457104086,0.116835304869147,0.227556210229848,0.461446685933841,0.361839284984132
"622",0.148075955317181,0.211565882227309,0.0109691207999348,0.00307003016112003,0.00921009048336009,0.0115785163999312,0.166487501232056,0,0.0465336231947016,0.110523860675931,0.135372796906943,0.0458898320476223,0.0226279114933421,0.263110396476374,0.123047443386335,0.0191576678156657,0.0381727700957775,0.165161951112657,0.0132817518123133,0.0353583568278056,0.103782209367537,0.0790224147833962,0.251688316866984,0.378668153017717,0.759526464801957,0.351963557437384,0.180366434348782,0.969661051723035,1,0,0.733443580584948,0.608564082323443,0.0158949768401297,0.916008326259047,0.400570454550473,0.308646736505309,0.20812560343392,0.424093718872367,0.287279322017518,0.183453043745243,0.58086986576468,0.430652287013955,0.367126388053656,0.157293054309925,0.081308627904328,0.255361137205128,0.147539532593568,0.155974228180052,0.164870711464086,0.0895823385879933
"624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175542852112439,0.134199307558707,0.202818063655821,0.0287718768371734,0.154491223514073,0.154678875650519,0,0,0.0647244233730002,0.0220791620888241,0,0.0764300227614122,0,0,0,0,0.145798313731137,0.0908176864054067,0.377246588508634,0.130804100816631,0.104488991652779,1,0.0851201707287878,0
"616",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315969959402825,0,0,0.0449418266363345,0,0,0.218612790891178,0,0.103197266216067,0.073047690808492,0.274197238564975,0.941968137633903,0.390707818075178,1,0.641938805156153,0.234900749854218,0.148250741549432,0.107285978876328,0.226137570696672,0.92383159744,0.794812725014308,0.419820258306522,0.249433867067084,0.549520350358703,0.5944462434984,0.690495512388216,0,0.214655143389263,0.65841068435767,0.453434321675388,0.204723840351498,0.36103403295551,0.0823909969802784,0.895190507099537,0.118844996709303,0
"598",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0216791744815373,0.0204627255384293,0,0,0,0,0,0,0.0124188719663013,0,0,0,0,0,0,0,0,0,0.0219130022494429,0,0,0,0,0.0838358297254911,0
"646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153815861494491,0.00375994328097644,0,0.00322445637660036,0.0676789790575759,0.0191757107329798,0.323091525444386,0.0148473933539334,0.0141781482392609,0.0185785432707071,0.0688733409102528,0.174395014449343,0.842915009313639,0.55298897228369,0.473548722750173,0.0853068536314618,0.946085665597155,0.934807935603524,0.13367414914738,0.430570891193904,0.108007444821353,0.492593502691518,0.0795617786982329,0.0857733612352753,0.814266220993751,0.298249442561604,0.179943584261161,1,0.940418607945424,0.0802878554425929,0.168685853822046,0.169422824178892,0.155547414321256,0.0470785010171522,0.00964992365216524,0.00557743805682224
"640",0.0413009963102165,0.225428825396314,0.435913465448439,0.106042915306365,0.173669272472557,0,0.136650154250143,0.16426088195636,0.0420923330140192,0.0459692341737038,0.0639828149639007,1,0.370796523578381,0.0312134885673967,0.0591306914943346,0.108237754806752,0.680230156810786,0.095140110255535,0.135967221260601,0.190857118909002,0.0536037172900468,0.136884218697865,0.084073431973871,0.157696539630741,0.188467486936245,0.164689773880292,0.195890349504819,0.305092930847581,0.516832872550758,0.0952125453012345,0.28239564652759,0.0304015348041784,0.0220339660010245,0.0658996532601267,0.0607194062745176,0.0729358455543658,0.022744712358738,0.074536555525009,0.0395084871863954,0.0263922075295194,0.0138801697672454,0.0267477522599639,0.0364999922529728,0.0320760432406136,0.037715725701175,0.0468246241397928,0,0.0935268528927833,0.14225745636451,0.0127615004533151
"41",0.691299211252276,0.175836748393615,0.42115371935546,0.521160529624288,0.387211316212431,0.406318452695543,0.615206867150078,0.27644223227439,0.475985773553184,0.183690394245688,0.0970841451421837,0.0712929756273236,0.0554153625472608,0.0655546055284918,0.0804284830706562,0.388357046998252,0.284792915473279,0.546635938441776,0.360816546922036,0.309946046782055,0.163971360533857,0,0.0883296921670901,0.223303473097496,0.122516946882354,0.395262834121087,0.0779411232604652,0.453164499462835,0.6850954156896,0.426869355616246,0.366930274748779,0.824849528040429,0.113752835736706,0.0952890251563726,0.34710053664182,0.247807206942619,0.0819119874257011,0.464590520043406,0.217010477961437,0.251077887851726,0.379991422824047,0.399351109755196,0.579148604906633,0.249213542232143,0.203903417354928,0.548134584297163,0.73175210417637,0.295370916058159,0.551000053059349,1
"40",0.117325118682818,0.114937985838993,0.104798182584713,0.398043413155765,0.370672733245726,0.747090988431341,1,0.442259428873982,0.727074879820954,0.472447712849147,0.462491247570209,0.197239154109546,0.224911901081029,0.0734284064455479,0.111423122728053,0.158474574325129,0.173158926437058,0.173250303932214,0.121048662687433,0.298617524169046,0.311405906747786,0.18107134641756,0.138164412938342,0.12890211171301,0.0883011720791786,0.0816621631458258,0.0333538472784276,0.0549064257189473,0.0321673722353998,0.0199667015454741,0.0174422698359667,0,0.0847513045831183,0.00609152232592916,0.0300487900613747,0.0244023277976956,0.0334274915896134,0.0902416889218823,0.012684718869107,0.107325183012536,0.0582505152768228,0.0349841734329301,0.0990273753966994,0.0945751150191984,0.0922851764409294,0.0427657698437062,0.041441831020623,0.0193725803756252,0.123760833249327,0.055002307865984
"30",0,0,0,0,0,0,0,0,0,0.0159214339623492,0,0,0,0.0502347081405092,0.0461373211411613,0.0256298712571235,0.0179444392276177,0.0642477684023801,0,0,0.0216745571588284,0.0310165939578088,0.00955286037740955,0.00873790184711118,0.0505825863888944,0.0378988305425354,0.0178379055269501,0.0628000458736069,0.0626397106395393,0.233540859491906,0.17448205460742,0.593997976758601,0.184248374988657,0.386080690382437,0.225947192064471,0.445197759538077,0.65634924832555,0.466350117455356,0.394931205429328,0.535677669101829,0.752368398031874,0.745289862607251,0.576056969697471,0.598141526398405,0.78780314593787,0.840788068101821,0.656264709886964,0.458173052208338,0.690799037603712,1
"42",0.00658818281751317,0,0.0887445790349649,0.235758099362471,0.0904482833119072,0.0717468092474868,0.625814470462306,0.289775281387267,0.587594805547964,0.577541917501778,1,0.402136373675611,0.556113754677397,0.025870965165369,0.217461402693312,0.324923119759374,0.223559835510494,0.236367650875931,0.145733878360284,0.275607414873542,0.350434080605523,0.244751454052802,0.505024111082485,0.287176628622084,0.363294329129707,0.296095487457911,0.229747339164445,0.277683834892493,0.416340848295014,0.382273019169633,0.403542456905439,0.321439522474469,0.165295647672219,0.433260564896241,0.316800182433118,0.571498604596114,0.408450433133599,0.453421505902236,0.357472595181841,0.497573342067448,0.302432074758175,0.432272341034345,0.5680279664446,0.358661442335994,0.34898528891431,0.106837211283175,0.178094563529153,0.136050551249749,0.409837916889854,0.230291168495853
"43",0.0882926571081539,0.108262223808278,0.102394899883886,0.503143101844748,0.189290517784897,1,0.117993752492516,0.358376444718416,0.208462732104266,0.389991155417709,0.355803119915171,0.229262495570865,0.432087304723626,0.0887225828888945,0.134209698209515,0.234894466481719,0.0979566086867011,0.158182244139373,0.264664038586698,0.326380472519896,0.204954271733965,0.264687554315515,0.138222076014153,0.104132236083102,0.359106819900613,0.174610104954654,0.189374299255687,0.138391244172969,0.263527602450527,0.295753144035735,0.169779451237943,0.280167567798677,0.185663919892111,0.167708337811283,0.315497554972216,0.155642176665531,0.147034516725724,0.10949225624634,0.250237401293187,0.136768152113127,0.045539377348493,0.0194134239403169,0.0547019829539513,0.089071925296817,0.0468087645511216,0.0279094233190452,0.0538292197340711,0,0.103694533062284,0.0228396241785726
